DOL_Vehicle_ID,Country,City,State,Postal_Code,Region,Metro_Flag,High_Adoption_State_Flag
113341,India,Kochi,Kerala,115926,South,0,0
113342,India,Kochi,Kerala,256227,South,0,0
113343,India,Kochi,Kerala,792577,South,0,0
113344,India,Kochi,Kerala,883120,South,0,0
113345,India,Kochi,Kerala,476994,South,0,0
113346,India,Kochi,Kerala,830937,South,0,0
113347,India,Kochi,Kerala,194222,South,0,0
113348,India,Kochi,Kerala,992974,South,0,0
113349,India,Kochi,Kerala,352617,South,0,0
113350,India,Kochi,Kerala,308830,South,0,0
113351,India,Kochi,Kerala,878574,South,0,0
113352,India,Kochi,Kerala,773207,South,0,0
113353,India,Kochi,Kerala,877589,South,0,0
113354,India,Kochi,Kerala,771583,South,0,0
113355,India,Kochi,Kerala,379054,South,0,0
113356,India,Kochi,Kerala,689923,South,0,0
113357,India,Kochi,Kerala,190027,South,0,0
113358,India,Kochi,Kerala,987699,South,0,0
113359,India,Kochi,Kerala,560170,South,0,0
113360,India,Kochi,Kerala,573106,South,0,0
113361,India,Kochi,Kerala,820768,South,0,0
113362,India,Kochi,Kerala,676919,South,0,0
113363,India,Kochi,Kerala,120882,South,0,0
113364,India,Kochi,Kerala,226034,South,0,0
113365,India,Kochi,Kerala,873665,South,0,0
113366,India,Kochi,Kerala,619134,South,0,0
113367,India,Kochi,Kerala,118887,South,0,0
113368,India,Kochi,Kerala,360791,South,0,0
113369,India,Kochi,Kerala,984826,South,0,0
113370,India,Kochi,Kerala,150050,South,0,0
113371,India,Kochi,Kerala,774317,South,0,0
113372,India,Kochi,Kerala,358008,South,0,0
113373,India,Kochi,Kerala,874567,South,0,0
113374,India,Kochi,Kerala,313078,South,0,0
113375,India,Kochi,Kerala,989968,South,0,0
113376,India,Thiruvananthapuram,Kerala,988813,South,0,0
113377,India,Thiruvananthapuram,Kerala,478992,South,0,0
113378,India,Thiruvananthapuram,Kerala,568831,South,0,0
113379,India,Thiruvananthapuram,Kerala,249473,South,0,0
113380,India,Thiruvananthapuram,Kerala,603266,South,0,0
113381,India,Thiruvananthapuram,Kerala,881070,South,0,0
113382,India,Thiruvananthapuram,Kerala,488263,South,0,0
113383,India,Thiruvananthapuram,Kerala,476050,South,0,0
113384,India,Thiruvananthapuram,Kerala,818616,South,0,0
113385,India,Thiruvananthapuram,Kerala,294001,South,0,0
113386,India,Thiruvananthapuram,Kerala,346527,South,0,0
113387,India,Thiruvananthapuram,Kerala,655724,South,0,0
113388,India,Thiruvananthapuram,Kerala,820760,South,0,0
113389,India,Thiruvananthapuram,Kerala,973540,South,0,0
113390,India,Thiruvananthapuram,Kerala,200645,South,0,0
113391,India,Thiruvananthapuram,Kerala,565773,South,0,0
113392,India,Thiruvananthapuram,Kerala,333514,South,0,0
113393,India,Thiruvananthapuram,Kerala,866242,South,0,0
113394,India,Thiruvananthapuram,Kerala,739899,South,0,0
113395,India,Thiruvananthapuram,Kerala,721003,South,0,0
113396,India,Thiruvananthapuram,Kerala,448435,South,0,0
113397,India,Thiruvananthapuram,Kerala,834260,South,0,0
113398,India,Thiruvananthapuram,Kerala,865695,South,0,0
113399,India,Thiruvananthapuram,Kerala,407796,South,0,0
113400,India,Thiruvananthapuram,Kerala,705939,South,0,0
113401,India,Thiruvananthapuram,Kerala,233912,South,0,0
113402,India,Thiruvananthapuram,Kerala,372320,South,0,0
113403,India,Thiruvananthapuram,Kerala,781410,South,0,0
113404,India,Thiruvananthapuram,Kerala,863585,South,0,0
113405,India,Thiruvananthapuram,Kerala,700416,South,0,0
113406,India,Thiruvananthapuram,Kerala,520380,South,0,0
113407,India,Thiruvananthapuram,Kerala,972084,South,0,0
113408,India,Thiruvananthapuram,Kerala,244986,South,0,0
113409,India,Thiruvananthapuram,Kerala,483977,South,0,0
113410,India,Thiruvananthapuram,Kerala,750395,South,0,0
113411,India,Thiruvananthapuram,Kerala,108069,South,0,0
113412,India,Thiruvananthapuram,Kerala,597194,South,0,0
113413,India,Thiruvananthapuram,Kerala,934239,South,0,0
113414,India,Thiruvananthapuram,Kerala,787463,South,0,0
113415,India,Thiruvananthapuram,Kerala,877560,South,0,0
113416,India,Thiruvananthapuram,Kerala,734544,South,0,0
113417,India,Thiruvananthapuram,Kerala,663998,South,0,0
113418,India,Thiruvananthapuram,Kerala,903732,South,0,0
113419,India,Thiruvananthapuram,Kerala,747656,South,0,0
113420,India,Thiruvananthapuram,Kerala,332825,South,0,0
113421,India,Thiruvananthapuram,Kerala,218638,South,0,0
113422,India,Thiruvananthapuram,Kerala,741606,South,0,0
113423,India,Thiruvananthapuram,Kerala,488728,South,0,0
113424,India,Thiruvananthapuram,Kerala,894207,South,0,0
113425,India,Thiruvananthapuram,Kerala,865544,South,0,0
113426,India,Thiruvananthapuram,Kerala,481172,South,0,0
113427,India,Thiruvananthapuram,Kerala,588078,South,0,0
113428,India,Thiruvananthapuram,Kerala,535904,South,0,0
113429,India,Thiruvananthapuram,Kerala,308354,South,0,0
113430,India,Thiruvananthapuram,Kerala,871397,South,0,0
113431,India,Thiruvananthapuram,Kerala,676427,South,0,0
113432,India,Thiruvananthapuram,Kerala,312793,South,0,0
113433,India,Thiruvananthapuram,Kerala,928504,South,0,0
113434,India,Thiruvananthapuram,Kerala,731189,South,0,0
113435,India,Thiruvananthapuram,Kerala,159478,South,0,0
113436,India,Thiruvananthapuram,Kerala,765418,South,0,0
113437,India,Thiruvananthapuram,Kerala,462705,South,0,0
113438,India,Thiruvananthapuram,Kerala,784439,South,0,0
113439,India,Thiruvananthapuram,Kerala,135242,South,0,0
113440,India,Thiruvananthapuram,Kerala,246400,South,0,0
113441,India,Thiruvananthapuram,Kerala,209643,South,0,0
113442,India,Thiruvananthapuram,Kerala,542615,South,0,0
113443,India,Thiruvananthapuram,Kerala,571524,South,0,0
113444,India,Thiruvananthapuram,Kerala,645975,South,0,0
113445,India,Thiruvananthapuram,Kerala,657343,South,0,0
113446,India,Thiruvananthapuram,Kerala,724976,South,0,0
113447,India,Thiruvananthapuram,Kerala,767862,South,0,0
113448,India,Thiruvananthapuram,Kerala,519593,South,0,0
113449,India,Thiruvananthapuram,Kerala,301495,South,0,0
113450,India,Thiruvananthapuram,Kerala,682411,South,0,0
113451,India,Thiruvananthapuram,Kerala,597496,South,0,0
113452,India,Thiruvananthapuram,Kerala,211340,South,0,0
113453,India,Thiruvananthapuram,Kerala,606700,South,0,0
113454,India,Thiruvananthapuram,Kerala,794099,South,0,0
113455,India,Thiruvananthapuram,Kerala,154883,South,0,0
113456,India,Thiruvananthapuram,Kerala,100525,South,0,0
113457,India,Thiruvananthapuram,Kerala,968498,South,0,0
113458,India,Thiruvananthapuram,Kerala,246848,South,0,0
113459,India,Thiruvananthapuram,Kerala,681796,South,0,0
113460,India,Thiruvananthapuram,Kerala,506442,South,0,0
113461,India,Thiruvananthapuram,Kerala,128360,South,0,0
113462,India,Thiruvananthapuram,Kerala,231296,South,0,0
113463,India,Thiruvananthapuram,Kerala,295484,South,0,0
113464,India,Thiruvananthapuram,Kerala,479082,South,0,0
113465,India,Thiruvananthapuram,Kerala,265682,South,0,0
113466,India,Thiruvananthapuram,Kerala,921417,South,0,0
113467,India,Thiruvananthapuram,Kerala,999306,South,0,0
113468,India,Thiruvananthapuram,Kerala,979638,South,0,0
113469,India,Thiruvananthapuram,Kerala,186412,South,0,0
113470,India,Thiruvananthapuram,Kerala,484822,South,0,0
113471,India,Thiruvananthapuram,Kerala,381275,South,0,0
113472,India,Thiruvananthapuram,Kerala,394875,South,0,0
113473,India,Thiruvananthapuram,Kerala,479883,South,0,0
113474,India,Thiruvananthapuram,Kerala,635042,South,0,0
113475,India,Thiruvananthapuram,Kerala,662916,South,0,0
113476,India,Thiruvananthapuram,Kerala,423425,South,0,0
113477,India,Thiruvananthapuram,Kerala,419826,South,0,0
113478,India,Thiruvananthapuram,Kerala,733252,South,0,0
113479,India,Thiruvananthapuram,Kerala,905757,South,0,0
113480,India,Thiruvananthapuram,Kerala,491449,South,0,0
113481,India,Thiruvananthapuram,Kerala,385065,South,0,0
113482,India,Thiruvananthapuram,Kerala,641908,South,0,0
113483,India,Thiruvananthapuram,Kerala,978300,South,0,0
113484,India,Thiruvananthapuram,Kerala,756592,South,0,0
113485,India,Thiruvananthapuram,Kerala,141140,South,0,0
113486,India,Thiruvananthapuram,Kerala,377059,South,0,0
113487,India,Thiruvananthapuram,Kerala,908263,South,0,0
113488,India,Thiruvananthapuram,Kerala,365427,South,0,0
113489,India,Thiruvananthapuram,Kerala,254995,South,0,0
113490,India,Thiruvananthapuram,Kerala,299922,South,0,0
113491,India,Thiruvananthapuram,Kerala,765763,South,0,0
113492,India,Thiruvananthapuram,Kerala,550707,South,0,0
113493,India,Thiruvananthapuram,Kerala,234750,South,0,0
113494,India,Thiruvananthapuram,Kerala,611950,South,0,0
113495,India,Thiruvananthapuram,Kerala,169284,South,0,0
113496,India,Thiruvananthapuram,Kerala,571108,South,0,0
113497,India,Thiruvananthapuram,Kerala,664153,South,0,0
113498,India,Thiruvananthapuram,Kerala,348591,South,0,0
113499,India,Thiruvananthapuram,Kerala,897671,South,0,0
113500,India,Thiruvananthapuram,Kerala,468862,South,0,0
113501,India,Gurugram,Haryana,963130,Other,0,0
113502,India,Gurugram,Haryana,451862,Other,0,0
113503,India,Gurugram,Haryana,390739,Other,0,0
113504,India,Gurugram,Haryana,185717,Other,0,0
113505,India,Gurugram,Haryana,384089,Other,0,0
113506,India,Gurugram,Haryana,659089,Other,0,0
113507,India,Gurugram,Haryana,974540,Other,0,0
113508,India,Gurugram,Haryana,202300,Other,0,0
113509,India,Gurugram,Haryana,959929,Other,0,0
113510,India,Gurugram,Haryana,740760,Other,0,0
113511,India,Gurugram,Haryana,315764,Other,0,0
113512,India,Gurugram,Haryana,792861,Other,0,0
113513,India,Gurugram,Haryana,764444,Other,0,0
113514,India,Gurugram,Haryana,580998,Other,0,0
113515,India,Gurugram,Haryana,126948,Other,0,0
113516,India,Gurugram,Haryana,258245,Other,0,0
113517,India,Gurugram,Haryana,375872,Other,0,0
113518,India,Gurugram,Haryana,920589,Other,0,0
113519,India,Gurugram,Haryana,382254,Other,0,0
113520,India,Gurugram,Haryana,871722,Other,0,0
113521,India,Gurugram,Haryana,333123,Other,0,0
113522,India,Gurugram,Haryana,171033,Other,0,0
113523,India,Gurugram,Haryana,838581,Other,0,0
113524,India,Gurugram,Haryana,459068,Other,0,0
113525,India,Gurugram,Haryana,660206,Other,0,0
113526,India,Gurugram,Haryana,361685,Other,0,0
113527,India,Gurugram,Haryana,973286,Other,0,0
113528,India,Gurugram,Haryana,651507,Other,0,0
113529,India,Gurugram,Haryana,252222,Other,0,0
113530,India,Gurugram,Haryana,677428,Other,0,0
113531,India,Gurugram,Haryana,243732,Other,0,0
113532,India,Gurugram,Haryana,225866,Other,0,0
113533,India,Gurugram,Haryana,913148,Other,0,0
113534,India,Gurugram,Haryana,204372,Other,0,0
113535,India,Gurugram,Haryana,896849,Other,0,0
113536,India,Gurugram,Haryana,179772,Other,0,0
113537,India,Gurugram,Haryana,728584,Other,0,0
113538,India,Gurugram,Haryana,634204,Other,0,0
113539,India,Gurugram,Haryana,628670,Other,0,0
113540,India,Gurugram,Haryana,225766,Other,0,0
113541,India,Gurugram,Haryana,620548,Other,0,0
113542,India,Gurugram,Haryana,142536,Other,0,0
113543,India,Gurugram,Haryana,107803,Other,0,0
113544,India,Gurugram,Haryana,793424,Other,0,0
113545,India,Gurugram,Haryana,273589,Other,0,0
113546,India,Gurugram,Haryana,691300,Other,0,0
113547,India,Gurugram,Haryana,724163,Other,0,0
113548,India,Gurugram,Haryana,754962,Other,0,0
113549,India,Gurugram,Haryana,204584,Other,0,0
113550,India,Gurugram,Haryana,184634,Other,0,0
113551,India,Gurugram,Haryana,142532,Other,0,0
113552,India,Gurugram,Haryana,636614,Other,0,0
113553,India,Gurugram,Haryana,378879,Other,0,0
113554,India,Gurugram,Haryana,857421,Other,0,0
113555,India,Gurugram,Haryana,557215,Other,0,0
113556,India,Gurugram,Haryana,707120,Other,0,0
113557,India,Gurugram,Haryana,205652,Other,0,0
113558,India,Gurugram,Haryana,865237,Other,0,0
113559,India,Gurugram,Haryana,617727,Other,0,0
113560,India,Gurugram,Haryana,887789,Other,0,0
113561,India,Gurugram,Haryana,909450,Other,0,0
113562,India,Gurugram,Haryana,585757,Other,0,0
113563,India,Gurugram,Haryana,227880,Other,0,0
113564,India,Gurugram,Haryana,249653,Other,0,0
113565,India,Gurugram,Haryana,149319,Other,0,0
113566,India,Gurugram,Haryana,308044,Other,0,0
113567,India,Gurugram,Haryana,407927,Other,0,0
113568,India,Gurugram,Haryana,459187,Other,0,0
113569,India,Gurugram,Haryana,182529,Other,0,0
113570,India,Gurugram,Haryana,335160,Other,0,0
113571,India,Gurugram,Haryana,755388,Other,0,0
113572,India,Gurugram,Haryana,427187,Other,0,0
113573,India,Gurugram,Haryana,178541,Other,0,0
113574,India,Gurugram,Haryana,600639,Other,0,0
113575,India,Gurugram,Haryana,628868,Other,0,0
113576,India,Gurugram,Haryana,749558,Other,0,0
113577,India,Gurugram,Haryana,593263,Other,0,0
113578,India,Gurugram,Haryana,731790,Other,0,0
113579,India,Gurugram,Haryana,126536,Other,0,0
113580,India,Gurugram,Haryana,947909,Other,0,0
113581,India,Gurugram,Haryana,165408,Other,0,0
113582,India,Gurugram,Haryana,579112,Other,0,0
113583,India,Gurugram,Haryana,519459,Other,0,0
113584,India,Gurugram,Haryana,349905,Other,0,0
113585,India,Gurugram,Haryana,512847,Other,0,0
113586,India,Gurugram,Haryana,839559,Other,0,0
113587,India,Gurugram,Haryana,345330,Other,0,0
113588,India,Gurugram,Haryana,241440,Other,0,0
113589,India,Gurugram,Haryana,771906,Other,0,0
113590,India,Faridabad,Haryana,538238,Other,0,0
113591,India,Faridabad,Haryana,644691,Other,0,0
113592,India,Faridabad,Haryana,137987,Other,0,0
113593,India,Faridabad,Haryana,427783,Other,0,0
113594,India,Faridabad,Haryana,930439,Other,0,0
113595,India,Faridabad,Haryana,858550,Other,0,0
113596,India,Faridabad,Haryana,436056,Other,0,0
113597,India,Faridabad,Haryana,570586,Other,0,0
113598,India,Faridabad,Haryana,139049,Other,0,0
113599,India,Faridabad,Haryana,789647,Other,0,0
113600,India,Faridabad,Haryana,420812,Other,0,0
113601,India,Faridabad,Haryana,421102,Other,0,0
113602,India,Faridabad,Haryana,241043,Other,0,0
113603,India,Faridabad,Haryana,147342,Other,0,0
113604,India,Faridabad,Haryana,565580,Other,0,0
113605,India,Faridabad,Haryana,689483,Other,0,0
113606,India,Faridabad,Haryana,780790,Other,0,0
113607,India,Faridabad,Haryana,668464,Other,0,0
113608,India,Faridabad,Haryana,354344,Other,0,0
113609,India,Faridabad,Haryana,943373,Other,0,0
113610,India,Faridabad,Haryana,707410,Other,0,0
113611,India,Faridabad,Haryana,241358,Other,0,0
113612,India,Faridabad,Haryana,983831,Other,0,0
113613,India,Faridabad,Haryana,138457,Other,0,0
113614,India,Faridabad,Haryana,481755,Other,0,0
113615,India,Faridabad,Haryana,316472,Other,0,0
113616,India,Faridabad,Haryana,218430,Other,0,0
113617,India,Faridabad,Haryana,105539,Other,0,0
113618,India,Faridabad,Haryana,676832,Other,0,0
113619,India,Faridabad,Haryana,531492,Other,0,0
113620,India,Faridabad,Haryana,138554,Other,0,0
113621,India,Faridabad,Haryana,432454,Other,0,0
113622,India,Faridabad,Haryana,393288,Other,0,0
113623,India,Faridabad,Haryana,137129,Other,0,0
113624,India,Faridabad,Haryana,667574,Other,0,0
113625,India,Faridabad,Haryana,737486,Other,0,0
113626,India,Faridabad,Haryana,218130,Other,0,0
113627,India,Faridabad,Haryana,207227,Other,0,0
113628,India,Faridabad,Haryana,405648,Other,0,0
113629,India,Faridabad,Haryana,926446,Other,0,0
113630,India,Faridabad,Haryana,349979,Other,0,0
113631,India,Faridabad,Haryana,501343,Other,0,0
113632,India,Faridabad,Haryana,124630,Other,0,0
113633,India,Faridabad,Haryana,815025,Other,0,0
113634,India,Faridabad,Haryana,933809,Other,0,0
113635,India,Faridabad,Haryana,813486,Other,0,0
113636,India,Faridabad,Haryana,580609,Other,0,0
113637,India,Faridabad,Haryana,835344,Other,0,0
113638,India,Faridabad,Haryana,441520,Other,0,0
113639,India,Faridabad,Haryana,138542,Other,0,0
113640,India,Faridabad,Haryana,436589,Other,0,0
113641,India,Faridabad,Haryana,203276,Other,0,0
113642,India,Faridabad,Haryana,796187,Other,0,0
113643,India,Faridabad,Haryana,847722,Other,0,0
113644,India,Faridabad,Haryana,798115,Other,0,0
113645,India,Faridabad,Haryana,201390,Other,0,0
113646,India,Faridabad,Haryana,361300,Other,0,0
113647,India,Faridabad,Haryana,886212,Other,0,0
113648,India,Faridabad,Haryana,716044,Other,0,0
113649,India,Faridabad,Haryana,413108,Other,0,0
113650,India,Faridabad,Haryana,466256,Other,0,0
113651,India,Faridabad,Haryana,757896,Other,0,0
113652,India,Faridabad,Haryana,629396,Other,0,0
113653,India,Faridabad,Haryana,140626,Other,0,0
113654,India,Faridabad,Haryana,200306,Other,0,0
113655,India,Faridabad,Haryana,202524,Other,0,0
113656,India,Faridabad,Haryana,715877,Other,0,0
113657,India,Faridabad,Haryana,335725,Other,0,0
113658,India,Faridabad,Haryana,903179,Other,0,0
113659,India,Faridabad,Haryana,449673,Other,0,0
113660,India,Faridabad,Haryana,316104,Other,0,0
113661,India,Faridabad,Haryana,582880,Other,0,0
113662,India,Faridabad,Haryana,860207,Other,0,0
113663,India,Faridabad,Haryana,871977,Other,0,0
113664,India,Faridabad,Haryana,142421,Other,0,0
113665,India,Faridabad,Haryana,841142,Other,0,0
113666,India,Faridabad,Haryana,701885,Other,0,0
113667,India,Faridabad,Haryana,381494,Other,0,0
113668,India,Faridabad,Haryana,871656,Other,0,0
113669,India,Faridabad,Haryana,873862,Other,0,0
113670,India,Faridabad,Haryana,979535,Other,0,0
113671,India,Faridabad,Haryana,857608,Other,0,0
113672,India,Faridabad,Haryana,541942,Other,0,0
113673,India,Faridabad,Haryana,245073,Other,0,0
113674,India,Faridabad,Haryana,673798,Other,0,0
113675,India,Faridabad,Haryana,580127,Other,0,0
113676,India,Faridabad,Haryana,206499,Other,0,0
113677,India,Faridabad,Haryana,296161,Other,0,0
113678,India,Faridabad,Haryana,387087,Other,0,0
113679,India,Faridabad,Haryana,626039,Other,0,0
113680,India,Faridabad,Haryana,126695,Other,0,0
113681,India,Faridabad,Haryana,340245,Other,0,0
113682,India,Faridabad,Haryana,849234,Other,0,0
113683,India,Faridabad,Haryana,433282,Other,0,0
113684,India,Faridabad,Haryana,684694,Other,0,0
113685,India,Faridabad,Haryana,174624,Other,0,0
113686,India,Faridabad,Haryana,754139,Other,0,0
113687,India,Faridabad,Haryana,957303,Other,0,0
113688,India,Faridabad,Haryana,661466,Other,0,0
113689,India,Faridabad,Haryana,342281,Other,0,0
113690,India,Faridabad,Haryana,427765,Other,0,0
113691,India,Faridabad,Haryana,545748,Other,0,0
113692,India,Faridabad,Haryana,831414,Other,0,0
113693,India,Faridabad,Haryana,151605,Other,0,0
113694,India,Faridabad,Haryana,122343,Other,0,0
113695,India,Faridabad,Haryana,751053,Other,0,0
113696,India,Faridabad,Haryana,287787,Other,0,0
113697,India,Ludhiana,Punjab,888530,North,0,0
113698,India,Ludhiana,Punjab,224697,North,0,0
113699,India,Ludhiana,Punjab,556560,North,0,0
113700,India,Ludhiana,Punjab,584660,North,0,0
113701,India,Ludhiana,Punjab,386546,North,0,0
113702,India,Ludhiana,Punjab,518432,North,0,0
113703,India,Ludhiana,Punjab,853419,North,0,0
113704,India,Ludhiana,Punjab,448403,North,0,0
113705,India,Ludhiana,Punjab,683749,North,0,0
113706,India,Ludhiana,Punjab,290002,North,0,0
113707,India,Ludhiana,Punjab,754800,North,0,0
113708,India,Ludhiana,Punjab,468778,North,0,0
113709,India,Ludhiana,Punjab,178540,North,0,0
113710,India,Ludhiana,Punjab,605002,North,0,0
113711,India,Ludhiana,Punjab,730905,North,0,0
113712,India,Ludhiana,Punjab,119214,North,0,0
113713,India,Ludhiana,Punjab,442613,North,0,0
113714,India,Ludhiana,Punjab,842440,North,0,0
113715,India,Ludhiana,Punjab,317056,North,0,0
113716,India,Ludhiana,Punjab,234815,North,0,0
113717,India,Ludhiana,Punjab,645393,North,0,0
113718,India,Ludhiana,Punjab,625778,North,0,0
113719,India,Ludhiana,Punjab,188345,North,0,0
113720,India,Ludhiana,Punjab,103403,North,0,0
113721,India,Ludhiana,Punjab,809854,North,0,0
113722,India,Ludhiana,Punjab,371151,North,0,0
113723,India,Ludhiana,Punjab,451383,North,0,0
113724,India,Ludhiana,Punjab,900152,North,0,0
113725,India,Ludhiana,Punjab,850081,North,0,0
113726,India,Ludhiana,Punjab,206761,North,0,0
113727,India,Ludhiana,Punjab,247426,North,0,0
113728,India,Ludhiana,Punjab,691460,North,0,0
113729,India,Ludhiana,Punjab,556597,North,0,0
113730,India,Ludhiana,Punjab,278947,North,0,0
113731,India,Ludhiana,Punjab,880089,North,0,0
113732,India,Ludhiana,Punjab,180089,North,0,0
113733,India,Ludhiana,Punjab,149771,North,0,0
113734,India,Ludhiana,Punjab,259631,North,0,0
113735,India,Ludhiana,Punjab,970783,North,0,0
113736,India,Ludhiana,Punjab,808757,North,0,0
113737,India,Ludhiana,Punjab,931433,North,0,0
113738,India,Ludhiana,Punjab,148071,North,0,0
113739,India,Ludhiana,Punjab,164638,North,0,0
113740,India,Ludhiana,Punjab,562371,North,0,0
113741,India,Ludhiana,Punjab,426225,North,0,0
113742,India,Ludhiana,Punjab,714875,North,0,0
113743,India,Ludhiana,Punjab,191314,North,0,0
113744,India,Ludhiana,Punjab,140457,North,0,0
113745,India,Ludhiana,Punjab,454779,North,0,0
113746,India,Ludhiana,Punjab,287546,North,0,0
113747,India,Ludhiana,Punjab,613127,North,0,0
113748,India,Ludhiana,Punjab,321324,North,0,0
113749,India,Ludhiana,Punjab,731609,North,0,0
113750,India,Ludhiana,Punjab,237875,North,0,0
113751,India,Ludhiana,Punjab,775442,North,0,0
113752,India,Ludhiana,Punjab,831450,North,0,0
113753,India,Ludhiana,Punjab,378935,North,0,0
113754,India,Ludhiana,Punjab,518187,North,0,0
113755,India,Ludhiana,Punjab,977652,North,0,0
113756,India,Ludhiana,Punjab,729737,North,0,0
113757,India,Ludhiana,Punjab,125836,North,0,0
113758,India,Ludhiana,Punjab,115219,North,0,0
113759,India,Ludhiana,Punjab,234690,North,0,0
113760,India,Ludhiana,Punjab,505945,North,0,0
113761,India,Ludhiana,Punjab,100462,North,0,0
113762,India,Ludhiana,Punjab,803884,North,0,0
113763,India,Ludhiana,Punjab,982708,North,0,0
113764,India,Ludhiana,Punjab,123175,North,0,0
113765,India,Ludhiana,Punjab,991316,North,0,0
113766,India,Ludhiana,Punjab,355773,North,0,0
113767,India,Ludhiana,Punjab,939685,North,0,0
113768,India,Ludhiana,Punjab,344447,North,0,0
113769,India,Ludhiana,Punjab,124455,North,0,0
113770,India,Ludhiana,Punjab,644810,North,0,0
113771,India,Ludhiana,Punjab,566479,North,0,0
113772,India,Ludhiana,Punjab,295127,North,0,0
113773,India,Ludhiana,Punjab,248738,North,0,0
113774,India,Ludhiana,Punjab,806787,North,0,0
113775,India,Ludhiana,Punjab,930548,North,0,0
113776,India,Ludhiana,Punjab,286386,North,0,0
113777,India,Ludhiana,Punjab,537835,North,0,0
113778,India,Ludhiana,Punjab,418025,North,0,0
113779,India,Ludhiana,Punjab,935809,North,0,0
113780,India,Ludhiana,Punjab,238173,North,0,0
113781,India,Ludhiana,Punjab,281804,North,0,0
113782,India,Ludhiana,Punjab,546948,North,0,0
113783,India,Ludhiana,Punjab,783800,North,0,0
113784,India,Ludhiana,Punjab,695757,North,0,0
113785,India,Ludhiana,Punjab,676161,North,0,0
113786,India,Ludhiana,Punjab,158111,North,0,0
113787,India,Ludhiana,Punjab,688757,North,0,0
113788,India,Ludhiana,Punjab,148879,North,0,0
113789,India,Ludhiana,Punjab,221674,North,0,0
113790,India,Ludhiana,Punjab,487035,North,0,0
113791,India,Ludhiana,Punjab,915067,North,0,0
113792,India,Ludhiana,Punjab,743531,North,0,0
113793,India,Ludhiana,Punjab,224908,North,0,0
113794,India,Ludhiana,Punjab,334571,North,0,0
113795,India,Ludhiana,Punjab,839450,North,0,0
113796,India,Ludhiana,Punjab,516213,North,0,0
113797,India,Ludhiana,Punjab,831965,North,0,0
113798,India,Ludhiana,Punjab,359568,North,0,0
113799,India,Ludhiana,Punjab,691191,North,0,0
113800,India,Ludhiana,Punjab,982480,North,0,0
113801,India,Ludhiana,Punjab,376325,North,0,0
113802,India,Amritsar,Punjab,652627,North,0,0
113803,India,Amritsar,Punjab,687812,North,0,0
113804,India,Amritsar,Punjab,526837,North,0,0
113805,India,Amritsar,Punjab,840203,North,0,0
113806,India,Amritsar,Punjab,341214,North,0,0
113807,India,Amritsar,Punjab,924880,North,0,0
113808,India,Amritsar,Punjab,596405,North,0,0
113809,India,Amritsar,Punjab,105589,North,0,0
113810,India,Amritsar,Punjab,488670,North,0,0
113811,India,Amritsar,Punjab,983373,North,0,0
113812,India,Amritsar,Punjab,733816,North,0,0
113813,India,Amritsar,Punjab,509792,North,0,0
113814,India,Amritsar,Punjab,753687,North,0,0
113815,India,Amritsar,Punjab,615196,North,0,0
113816,India,Amritsar,Punjab,192895,North,0,0
113817,India,Amritsar,Punjab,395173,North,0,0
113818,India,Amritsar,Punjab,685670,North,0,0
113819,India,Amritsar,Punjab,508605,North,0,0
113820,India,Amritsar,Punjab,508473,North,0,0
113821,India,Amritsar,Punjab,695661,North,0,0
113822,India,Amritsar,Punjab,248632,North,0,0
113823,India,Amritsar,Punjab,462638,North,0,0
113824,India,Amritsar,Punjab,902350,North,0,0
113825,India,Amritsar,Punjab,145367,North,0,0
113826,India,Amritsar,Punjab,511268,North,0,0
113827,India,Amritsar,Punjab,864566,North,0,0
113828,India,Amritsar,Punjab,540113,North,0,0
113829,India,Amritsar,Punjab,516097,North,0,0
113830,India,Amritsar,Punjab,628057,North,0,0
113831,India,Amritsar,Punjab,456127,North,0,0
113832,India,Amritsar,Punjab,240387,North,0,0
113833,India,Amritsar,Punjab,534553,North,0,0
113834,India,Amritsar,Punjab,501409,North,0,0
113835,India,Amritsar,Punjab,852182,North,0,0
113836,India,Amritsar,Punjab,593770,North,0,0
113837,India,Amritsar,Punjab,665567,North,0,0
113838,India,Amritsar,Punjab,332797,North,0,0
113839,India,Amritsar,Punjab,737691,North,0,0
113840,India,Amritsar,Punjab,312285,North,0,0
113841,India,Amritsar,Punjab,936705,North,0,0
113842,India,Amritsar,Punjab,311955,North,0,0
113843,India,Amritsar,Punjab,438027,North,0,0
113844,India,Amritsar,Punjab,177645,North,0,0
113845,India,Amritsar,Punjab,283932,North,0,0
113846,India,Amritsar,Punjab,288198,North,0,0
113847,India,Amritsar,Punjab,140740,North,0,0
113848,India,Amritsar,Punjab,271771,North,0,0
113849,India,Amritsar,Punjab,170645,North,0,0
113850,India,Amritsar,Punjab,234035,North,0,0
113851,India,Amritsar,Punjab,723623,North,0,0
113852,India,Amritsar,Punjab,634685,North,0,0
113853,India,Amritsar,Punjab,948248,North,0,0
113854,India,Amritsar,Punjab,102378,North,0,0
113855,India,Amritsar,Punjab,843579,North,0,0
113856,India,Amritsar,Punjab,128748,North,0,0
113857,India,Amritsar,Punjab,636487,North,0,0
113858,India,Amritsar,Punjab,180787,North,0,0
113859,India,Amritsar,Punjab,216735,North,0,0
113860,India,Amritsar,Punjab,157086,North,0,0
113861,India,Amritsar,Punjab,951599,North,0,0
113862,India,Amritsar,Punjab,672138,North,0,0
